snapshot_date,assignee_login,assignee_id,created_at,last_activity_at,last_activity_editor,plan_type,pending_cancellation_date,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-07-02,robin-hale,61547237,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-02T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-02T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-02,batch-2026-09-04,MOCK
2026-07-01,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-01T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-01T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-01T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-01T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-01T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-01T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-01T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-01,batch-2026-09-04,MOCK
2026-06-30,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-06-30T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,marco-silva,28229179,2026-06-01T00:00:00Z,2026-06-30T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,dev-patel,76731252,2026-06-01T00:00:00Z,2026-06-30T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,sam-chen,86211158,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,robin-hale,61547237,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,lee-novak,59626499,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-06-30T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-06-30,batch-2026-09-04,MOCK
